LAMMPS data file generated by STL2LMP v6.0 / 14 Aug 2019 on Sun Oct 27 16:12:44 2019

   5659 atoms
   1397 bonds
    518 angles

   8 atom types
   4 bond types
   1 angle types

   -41.123183978    10.606816022 xlo xhi
   -23.061345457    -0.743945457 ylo yhi
   -34.155000000    34.155000000 zlo zhi
    14.766000000     0.000000000     0.000000000 xy xz yz

Masses

   1  15.999000 # O
   2  40.078000 # Ca
   3  28.085000 # Si
   4   1.007940 # H
   5  15.999000 # Oh
   6  15.999000 # Ow
   7  40.078000 # Cw
   8   1.007940 # Hw

Pair Coeffs

   1   0.0000000000   0.0000000000 # O
   2   0.0000000000   0.0000000000 # Ca
   3   0.0000000000   0.0000000000 # Si
   4   0.0000000000   0.0000000000 # H
   5   0.0000000000   0.0000000000 # Oh
   6   0.0000000000   0.0000000000 # Ow
   7   0.0000000000   0.0000000000 # Cw
   8   0.0000000000   0.0000000000 # Hw

Bond Coeffs

   1     0.0000     0.0000 # Ow-Hw
   2     0.0000     0.0000 # Oh-H
   3     0.0000     0.0000 # O-Si
   4     0.0000     0.0000 # Oh-Si

Angle Coeffs

   1     0.0000     0.0000 # Hw-Ow-Hw

Atoms # full

     51      1   2     1.430000000   -10.153340596   -12.553516171     9.404005870   1   0   0 # Ca
     52      1   5    -1.108333050   -13.846055657   -16.180087509     4.850007870   1   0   0 # Oh
     53      1   1    -1.248333050   -11.407882951   -15.343186431     2.732398800   1   0   0 # O
     54      1   1    -1.248333050   -14.918132951   -15.343186431     7.058696900   1   0   0 # O
     55      1   1    -1.248333050   -15.613615529   -14.037620749     0.430352811   1   0   0 # O
     56      1   3     1.720000000   -12.272512950   -15.343186431     1.275119440   1   0   0 # Si
     57      1   2     1.430000000   -13.848340596   -12.553516170    -0.000000000   1   0   0 # Ca
     58      1   3     1.720000000   -13.845999413   -16.269356957     6.421137180   1   0   0 # Si
     59      1   1    -1.248333050   -12.627232950   -15.343186430     7.058696900   1   0   0 # O
     60      1   1    -1.248333050   -15.731855528   -14.037620749     9.353911892   1   0   0 # O
     61      1   1    -1.248333050   -13.846582950   -15.343186430     1.753289230   1   0   0 # O
     62      1   1    -1.248333050   -15.733901857   -16.654331453     9.353911892   1   0   0 # O
     63      1   1    -1.248333050   -15.615661858   -16.654331453     0.430352811   1   0   0 # O
     64      1   3     1.720000000   -15.376312950   -15.343186430     1.275119440   1   0   0 # Si
     65      1   3     1.720000000   -15.967512951   -15.343186431     8.493206270   1   0   0 # Si
     66      1   2     1.430000000   -13.848340596   -12.553516170     9.404005870   1   0   0 # Ca
     67      1   1    -1.248333050   -13.921418018   -13.859081853    20.738906892   1   0   0 # O
     68      1   2     1.430000000   -15.694082951   -15.343186431    11.384995000   1   0   0 # Ca
     69      1   1    -1.248333050   -13.815911689   -11.242371148    11.815347811   1   0   0 # O
     70      1   5    -1.108333050    -8.306480379   -11.538076196    16.189462890   1   0   0 # Oh
     71      1   1    -1.248333050    -8.305840596   -12.553516171    19.308951520   1   0   0 # O
     72      1   1    -1.248333050   -13.810568018   -13.859081852    11.815347811   1   0   0 # O
     73      1   7     1.700000000   -13.832660682   -13.981827343    15.893453020   1   0   0 # Cw
     74      1   7     1.700000000   -10.137660682   -13.981827344    15.893453020   1   0   0 # Cw
     75      1   2     1.430000000   -15.694082951   -15.343186431    20.789000870   1   0   0 # Ca
     76      1   5    -1.108333050   -12.001367890   -11.716615092    16.235002870   1   0   0 # Oh
     77      1   1    -1.248333050    -9.562140596   -12.553516171    14.117393800   1   0   0 # O
     78      1   1    -1.248333050   -13.926761689   -11.242371149    20.738906892   1   0   0 # O
     79      1   1    -1.248333050   -14.439540595   -12.553516171    14.117393800   1   0   0 # O
     80      1   1    -1.248333050   -10.233808018   -13.859081852    11.815347811   1   0   0 # O
     81      1   3     1.720000000   -13.574910596   -12.553516171    12.660114440   1   0   0 # Si
